StCoFIPS,month,season,n_days,total_days,pct_days
12077,6,Warm,30,30,1
12077,7,Warm,31,31,1
12077,8,Warm,31,31,1
12077,9,Warm,29,30,0.9666666666666667
12077,10,Temperate,29,31,0.9354838709677419
12077,11,Cold,18,30,0.6
12077,12,Cold,31,31,1
12079,1,Cold,31,31,1
12079,2,Cold,26,28,0.9285714285714286
12079,3,Temperate,21,31,0.6774193548387096
12079,4,Temperate,30,30,1
12079,5,Warm,19,31,0.6129032258064516
12079,6,Warm,30,30,1
12079,7,Warm,31,31,1
12079,8,Warm,31,31,1
12079,9,Warm,29,30,0.9666666666666667
12079,10,Temperate,29,31,0.9354838709677419
12079,11,Cold,18,30,0.6
12079,12,Cold,31,31,1
12081,1,Cold,31,31,1
12081,2,Cold,27,28,0.9642857142857143
12081,3,Temperate,17,31,0.5483870967741935
12081,4,Temperate,30,30,1
12081,5,Warm,17,31,0.5483870967741935
12081,6,Warm,30,30,1
12081,7,Warm,31,31,1
12081,8,Warm,31,31,1
12081,9,Warm,30,30,1
12081,10,Temperate,18,31,0.5806451612903226
12081,11,Cold,15,30,0.5
12081,12,Cold,31,31,1
12083,1,Cold,31,31,1
12083,2,Cold,27,28,0.9642857142857143
12083,3,Cold,19,31,0.6129032258064516
12083,4,Temperate,30,30,1
12083,5,Temperate,19,31,0.6129032258064516
12083,6,Warm,30,30,1
12083,7,Warm,31,31,1
12083,8,Warm,31,31,1
12083,9,Warm,29,30,0.9666666666666667
12083,10,Temperate,29,31,0.9354838709677419
12083,11,Cold,17,30,0.5666666666666667
12083,12,Cold,31,31,1
12085,1,Cold,31,31,1
12085,2,Cold,27,28,0.9642857142857143
12085,3,Cold,24,31,0.7741935483870968
12085,4,Temperate,29,30,0.9666666666666667
12085,5,Temperate,24,31,0.7741935483870968
12085,6,Warm,30,30,1
12085,7,Warm,31,31,1
12085,8,Warm,31,31,1
12085,9,Warm,30,30,1
12085,10,Temperate,24,31,0.7741935483870968
12085,11,Cold,16,30,0.5333333333333333
12085,12,Cold,31,31,1
12086,1,Cold,31,31,1
12086,2,Cold,24,28,0.8571428571428571
12086,3,Cold,17,31,0.5483870967741935
12086,4,Temperate,30,30,1
12086,5,Temperate,20,31,0.6451612903225806
12086,6,Warm,30,30,1
12086,7,Warm,31,31,1
12086,8,Warm,31,31,1
12086,9,Warm,30,30,1
12086,10,Temperate,16,31,0.5161290322580645
12086,11,Temperate,18,30,0.6
12086,12,Cold,31,31,1
12089,1,Cold,31,31,1
12089,2,Cold,27,28,0.9642857142857143
12089,3,Cold,16,31,0.5161290322580645
12089,4,Temperate,30,30,1
12089,5,Temperate,16,31,0.5161290322580645
12089,6,Warm,30,30,1
12089,7,Warm,31,31,1
12089,8,Warm,31,31,1
12089,9,Warm,29,30,0.9666666666666667
12089,10,Temperate,30,31,0.967741935483871
12089,11,Cold,17,30,0.5666666666666667
12089,12,Cold,31,31,1
12091,1,Cold,31,31,1
12091,2,Cold,27,28,0.9642857142857143
12091,3,Temperate,23,31,0.7419354838709677
12091,4,Temperate,30,30,1
12091,5,Warm,18,31,0.5806451612903226
12091,6,Warm,30,30,1
12091,7,Warm,31,31,1
12091,8,Warm,31,31,1
12091,9,Warm,30,30,1
12091,10,Temperate,29,31,0.9354838709677419
12091,11,Cold,18,30,0.6
12091,12,Cold,31,31,1
12093,1,Cold,31,31,1
12093,2,Cold,28,28,1
12093,3,Cold,23,31,0.7419354838709677
12093,4,Temperate,30,30,1
12093,5,Temperate,25,31,0.8064516129032258
12093,6,Warm,30,30,1
12093,7,Warm,31,31,1
12093,8,Warm,31,31,1
12093,9,Warm,30,30,1
12093,10,Temperate,28,31,0.9032258064516129
12093,11,Cold,16,30,0.5333333333333333
12093,12,Cold,31,31,1
12095,1,Cold,31,31,1
12095,2,Cold,28,28,1
12095,3,Cold,22,31,0.7096774193548387
12095,4,Temperate,30,30,1
12095,5,Temperate,22,31,0.7096774193548387
12095,6,Warm,30,30,1
12095,7,Warm,31,31,1
12095,8,Warm,31,31,1
12095,9,Warm,30,30,1
12095,10,Temperate,30,31,0.967741935483871
12095,11,Cold,16,30,0.5333333333333333
12095,12,Cold,31,31,1
12097,1,Cold,31,31,1
12097,2,Cold,28,28,1
12097,3,Cold,23,31,0.7419354838709677
12097,4,Temperate,30,30,1
12097,5,Temperate,23,31,0.7419354838709677
12097,6,Warm,30,30,1
12097,7,Warm,31,31,1
12097,8,Warm,31,31,1
12097,9,Warm,30,30,1
12097,10,Temperate,31,31,1
12097,11,Cold,16,30,0.5333333333333333
12097,12,Cold,31,31,1
12099,1,Cold,31,31,1
12099,2,Cold,28,28,1
12099,3,Cold,24,31,0.7741935483870968
12099,4,Temperate,29,30,0.9666666666666667
12099,5,Temperate,26,31,0.8387096774193549
12099,6,Warm,30,30,1
12099,7,Warm,31,31,1
12099,8,Warm,31,31,1
12099,9,Warm,30,30,1
12099,10,Temperate,24,31,0.7741935483870968
12099,11,Cold,15,30,0.5
12099,12,Cold,31,31,1
12101,1,Cold,31,31,1
12101,2,Cold,24,28,0.8571428571428571
12101,3,Temperate,20,31,0.6451612903225806
12101,4,Temperate,30,30,1
12101,5,Warm,22,31,0.7096774193548387
12101,6,Warm,30,30,1
12101,7,Warm,31,31,1
12101,8,Warm,31,31,1
12101,9,Warm,30,30,1
12101,10,Temperate,18,31,0.5806451612903226
12101,11,Temperate,18,30,0.6
12101,12,Cold,31,31,1
12103,1,Cold,31,31,1
12103,2,Cold,26,28,0.9285714285714286
12103,3,Temperate,18,31,0.5806451612903226
12103,4,Temperate,30,30,1
12103,5,Warm,22,31,0.7096774193548387
12103,6,Warm,30,30,1
12103,7,Warm,31,31,1
12103,8,Warm,31,31,1
12103,9,Warm,30,30,1
12103,10,Temperate,18,31,0.5806451612903226
12103,11,Temperate,18,30,0.6
12103,12,Cold,31,31,1
12105,1,Cold,31,31,1
12105,2,Cold,28,28,1
12105,3,Cold,22,31,0.7096774193548387
12105,4,Temperate,30,30,1
12105,5,Temperate,21,31,0.6774193548387096
12105,6,Warm,30,30,1
12105,7,Warm,31,31,1
12105,8,Warm,31,31,1
12105,9,Warm,29,30,0.9666666666666667
12105,10,Temperate,31,31,1
12105,11,Cold,16,30,0.5333333333333333
12105,12,Cold,31,31,1
12107,1,Cold,31,31,1
12107,2,Cold,27,28,0.9642857142857143
12107,3,Cold,18,31,0.5806451612903226
12107,4,Temperate,30,30,1
12107,5,Temperate,17,31,0.5483870967741935
12107,6,Warm,30,30,1
12107,7,Warm,31,31,1
12107,8,Warm,31,31,1
12107,9,Warm,29,30,0.9666666666666667
12107,10,Temperate,29,31,0.9354838709677419
12107,11,Cold,17,30,0.5666666666666667
12107,12,Cold,31,31,1
12109,1,Cold,31,31,1
12109,2,Cold,27,28,0.9642857142857143
12109,3,Cold,18,31,0.5806451612903226
12109,4,Temperate,29,30,0.9666666666666667
12109,5,Temperate,20,31,0.6451612903225806
12109,6,Warm,30,30,1
12109,7,Warm,31,31,1
12109,8,Warm,31,31,1
12109,9,Warm,29,30,0.9666666666666667
12109,10,Temperate,30,31,0.967741935483871
12109,11,Cold,17,30,0.5666666666666667
12109,12,Cold,31,31,1
12111,1,Cold,31,31,1
12111,2,Cold,27,28,0.9642857142857143
12111,3,Cold,24,31,0.7741935483870968
12111,4,Temperate,29,30,0.9666666666666667
12111,5,Temperate,25,31,0.8064516129032258
12111,6,Warm,30,30,1
12111,7,Warm,31,31,1
12111,8,Warm,31,31,1
12111,9,Warm,30,30,1
12111,10,Temperate,25,31,0.8064516129032258
12111,11,Cold,16,30,0.5333333333333333
12111,12,Cold,31,31,1
12113,1,Cold,31,31,1
12113,2,Cold,27,28,0.9642857142857143
12113,3,Temperate,23,31,0.7419354838709677
12113,4,Temperate,30,30,1
12113,5,Warm,18,31,0.5806451612903226
12113,6,Warm,30,30,1
12113,7,Warm,31,31,1
12113,8,Warm,31,31,1
12113,9,Warm,30,30,1
12113,10,Temperate,31,31,1
12113,11,Cold,18,30,0.6
12113,12,Cold,31,31,1
12115,1,Cold,31,31,1
12115,2,Cold,27,28,0.9642857142857143
12115,3,Temperate,17,31,0.5483870967741935
12115,4,Temperate,30,30,1
12115,5,Warm,18,31,0.5806451612903226
12115,6,Warm,30,30,1
12115,7,Warm,31,31,1
12115,8,Warm,31,31,1
12115,9,Warm,30,30,1
12115,10,Temperate,18,31,0.5806451612903226
12115,11,Temperate,16,30,0.5333333333333333
12115,12,Cold,31,31,1
12117,1,Cold,31,31,1
12117,2,Cold,28,28,1
12117,3,Cold,22,31,0.7096774193548387
12117,4,Temperate,30,30,1
12117,5,Temperate,22,31,0.7096774193548387
12117,6,Warm,30,30,1
12117,7,Warm,31,31,1
12117,8,Warm,31,31,1
12117,9,Warm,30,30,1
12117,10,Temperate,30,31,0.967741935483871
12117,11,Cold,16,30,0.5333333333333333
12117,12,Cold,31,31,1
12119,1,Cold,31,31,1
12119,2,Cold,27,28,0.9642857142857143
12119,3,Cold,19,31,0.6129032258064516
12119,4,Temperate,30,30,1
12119,5,Temperate,18,31,0.5806451612903226
12119,6,Warm,30,30,1
12119,7,Warm,31,31,1
12119,8,Warm,31,31,1
12119,9,Warm,29,30,0.9666666666666667
12119,10,Temperate,29,31,0.9354838709677419
12119,11,Cold,16,30,0.5333333333333333
12119,12,Cold,31,31,1
12121,1,Cold,31,31,1
12121,2,Cold,26,28,0.9285714285714286
12121,3,Temperate,21,31,0.6774193548387096
12121,4,Temperate,30,30,1
12121,5,Warm,18,31,0.5806451612903226
12121,6,Warm,30,30,1
12121,7,Warm,31,31,1
12121,8,Warm,31,31,1
12121,9,Warm,29,30,0.9666666666666667
12121,10,Temperate,29,31,0.9354838709677419
12121,11,Cold,17,30,0.5666666666666667
12121,12,Cold,31,31,1
12123,1,Cold,31,31,1
12123,2,Cold,27,28,0.9642857142857143
12123,3,Temperate,21,31,0.6774193548387096
12123,4,Temperate,30,30,1
12123,5,Warm,20,31,0.6451612903225806
12123,6,Warm,30,30,1
12123,7,Warm,31,31,1
12123,8,Warm,31,31,1
12123,9,Warm,29,30,0.9666666666666667
12123,10,Temperate,27,31,0.8709677419354839
12123,11,Cold,17,30,0.5666666666666667
12123,12,Cold,31,31,1
12125,1,Cold,31,31,1
12125,2,Cold,26,28,0.9285714285714286
12125,3,Temperate,21,31,0.6774193548387096
12125,4,Temperate,30,30,1
12125,5,Warm,17,31,0.5483870967741935
12125,6,Warm,30,30,1
12125,7,Warm,31,31,1
12125,8,Warm,31,31,1
12125,9,Warm,29,30,0.9666666666666667
12125,10,Temperate,29,31,0.9354838709677419
12125,11,Cold,17,30,0.5666666666666667
12125,12,Cold,31,31,1
12127,1,Cold,31,31,1
12127,2,Cold,27,28,0.9642857142857143
12127,3,Cold,19,31,0.6129032258064516
12127,4,Temperate,29,30,0.9666666666666667
12127,5,Temperate,20,31,0.6451612903225806
12127,6,Warm,30,30,1
12127,7,Warm,31,31,1
12127,8,Warm,31,31,1
12127,9,Warm,30,30,1
12127,10,Temperate,29,31,0.9354838709677419
12127,11,Cold,16,30,0.5333333333333333
12127,12,Cold,31,31,1
12129,1,Cold,31,31,1
12129,2,Cold,26,28,0.9285714285714286
12129,3,Temperate,21,31,0.6774193548387096
12129,4,Temperate,30,30,1
12129,5,Warm,18,31,0.5806451612903226
12129,6,Warm,30,30,1
12129,7,Warm,31,31,1
12129,8,Warm,31,31,1
12129,9,Warm,29,30,0.9666666666666667
12129,10,Temperate,27,31,0.8709677419354839
12129,11,Cold,18,30,0.6
12129,12,Cold,31,31,1
12131,1,Cold,31,31,1
12131,2,Cold,27,28,0.9642857142857143
12131,3,Temperate,23,31,0.7419354838709677
12131,4,Temperate,30,30,1
12131,5,Warm,20,31,0.6451612903225806
12131,6,Warm,30,30,1
12131,7,Warm,31,31,1
12131,8,Warm,31,31,1
12131,9,Warm,30,30,1
12131,10,Temperate,28,31,0.9032258064516129
12131,11,Cold,18,30,0.6
12131,12,Cold,31,31,1
12133,1,Cold,31,31,1
12133,2,Cold,27,28,0.9642857142857143
12133,3,Temperate,22,31,0.7096774193548387
12133,4,Temperate,30,30,1
12133,5,Warm,19,31,0.6129032258064516
12133,6,Warm,30,30,1
12133,7,Warm,31,31,1
12133,8,Warm,31,31,1
12133,9,Warm,29,30,0.9666666666666667
12133,10,Temperate,30,31,0.967741935483871
12133,11,Cold,18,30,0.6
12133,12,Cold,31,31,1
13001,1,Cold,31,31,1
13001,2,Cold,27,28,0.9642857142857143
13001,3,Temperate,22,31,0.7096774193548387
13001,4,Temperate,30,30,1
13001,5,Temperate,16,31,0.5161290322580645
13001,6,Warm,30,30,1
13001,7,Warm,31,31,1
13001,8,Warm,31,31,1
13001,9,Warm,29,30,0.9666666666666667
13001,10,Temperate,31,31,1
13001,11,Cold,18,30,0.6
13001,12,Cold,31,31,1
13003,1,Cold,31,31,1
13003,2,Cold,26,28,0.9285714285714286
13003,3,Temperate,22,31,0.7096774193548387
13003,4,Temperate,30,30,1
13003,5,Warm,16,31,0.5161290322580645
13003,6,Warm,30,30,1
13003,7,Warm,31,31,1
13003,8,Warm,31,31,1
13003,9,Warm,28,30,0.9333333333333333
13003,10,Temperate,31,31,1
13003,11,Cold,18,30,0.6
13003,12,Cold,31,31,1
13005,1,Cold,31,31,1
13005,2,Cold,27,28,0.9642857142857143
13005,3,Temperate,22,31,0.7096774193548387
13005,4,Temperate,30,30,1
13005,5,Temperate,16,31,0.5161290322580645
13005,6,Warm,30,30,1
13005,7,Warm,31,31,1
13005,8,Warm,31,31,1
13005,9,Warm,28,30,0.9333333333333333
13005,10,Temperate,31,31,1
13005,11,Cold,18,30,0.6
13005,12,Cold,31,31,1
13007,1,Cold,31,31,1
13007,2,Cold,27,28,0.9642857142857143
13007,3,Temperate,22,31,0.7096774193548387
13007,4,Temperate,30,30,1
13007,5,Warm,20,31,0.6451612903225806
13007,6,Warm,30,30,1
13007,7,Warm,31,31,1
13007,8,Warm,31,31,1
13007,9,Warm,29,30,0.9666666666666667
13007,10,Temperate,30,31,0.967741935483871
13007,11,Cold,18,30,0.6
13007,12,Cold,31,31,1
13009,1,Cold,31,31,1
13009,2,Cold,28,28,1
13009,3,Temperate,23,31,0.7419354838709677
13009,4,Temperate,30,30,1
13009,5,Warm,18,31,0.5806451612903226
13009,6,Warm,30,30,1
13009,7,Warm,31,31,1
13009,8,Warm,31,31,1
13009,9,Warm,28,30,0.9333333333333333
13009,10,Temperate,31,31,1
13009,11,Cold,19,30,0.6333333333333333
13009,12,Cold,31,31,1
13011,1,Cold,31,31,1
13011,2,Cold,28,28,1
13011,3,Temperate,22,31,0.7096774193548387
13011,4,Temperate,30,30,1
13011,5,Warm,21,31,0.6774193548387096
13011,6,Warm,30,30,1
13011,7,Warm,31,31,1
13011,8,Warm,31,31,1
13011,9,Warm,28,30,0.9333333333333333
13011,10,Temperate,28,31,0.9032258064516129
13011,11,Cold,19,30,0.6333333333333333
13011,12,Cold,31,31,1
13013,1,Cold,31,31,1
13013,2,Cold,28,28,1
13013,3,Temperate,24,31,0.7741935483870968
13013,4,Temperate,30,30,1
13013,5,Warm,21,31,0.6774193548387096
13013,6,Warm,30,30,1
13013,7,Warm,31,31,1
13013,8,Warm,31,31,1
13013,9,Warm,28,30,0.9333333333333333
13013,10,Temperate,29,31,0.9354838709677419
13013,11,Cold,19,30,0.6333333333333333
13013,12,Cold,31,31,1
13015,1,Cold,31,31,1
13015,2,Cold,28,28,1
13015,3,Temperate,23,31,0.7419354838709677
13015,4,Temperate,30,30,1
13015,5,Warm,18,31,0.5806451612903226
13015,6,Warm,30,30,1
13015,7,Warm,31,31,1
13015,8,Warm,31,31,1
13015,9,Warm,28,30,0.9333333333333333
13015,10,Temperate,29,31,0.9354838709677419
13015,11,Cold,19,30,0.6333333333333333
13015,12,Cold,31,31,1
13017,1,Cold,31,31,1
13017,2,Cold,27,28,0.9642857142857143
13017,3,Temperate,22,31,0.7096774193548387
13017,4,Temperate,30,30,1
13017,5,Warm,17,31,0.5483870967741935
13017,6,Warm,30,30,1
13017,7,Warm,31,31,1
13017,8,Warm,31,31,1
13017,9,Warm,28,30,0.9333333333333333
13017,10,Temperate,30,31,0.967741935483871
13017,11,Cold,18,30,0.6
13017,12,Cold,31,31,1
13019,1,Cold,31,31,1
13019,2,Cold,26,28,0.9285714285714286
13019,3,Temperate,22,31,0.7096774193548387
13019,4,Temperate,30,30,1
13019,5,Warm,16,31,0.5161290322580645
13019,6,Warm,30,30,1
13019,7,Warm,31,31,1
13019,8,Warm,31,31,1
13019,9,Warm,28,30,0.9333333333333333
13019,10,Temperate,30,31,0.967741935483871
13019,11,Cold,18,30,0.6
13019,12,Cold,31,31,1
13021,1,Cold,31,31,1
13021,2,Cold,27,28,0.9642857142857143
13021,3,Temperate,23,31,0.7419354838709677
13021,4,Temperate,30,30,1
13021,5,Warm,18,31,0.5806451612903226
13021,6,Warm,30,30,1
13021,7,Warm,31,31,1
13021,8,Warm,31,31,1
13021,9,Warm,28,30,0.9333333333333333
13021,10,Temperate,31,31,1
13021,11,Cold,18,30,0.6
13021,12,Cold,31,31,1
13023,1,Cold,31,31,1
13023,2,Cold,27,28,0.9642857142857143
13023,3,Temperate,22,31,0.7096774193548387
13023,4,Temperate,30,30,1
13023,5,Warm,16,31,0.5161290322580645
13023,6,Warm,30,30,1
13023,7,Warm,31,31,1
13023,8,Warm,31,31,1
13023,9,Warm,28,30,0.9333333333333333
13023,10,Temperate,31,31,1
13023,11,Cold,18,30,0.6
13023,12,Cold,31,31,1
13025,1,Cold,31,31,1
13025,2,Cold,27,28,0.9642857142857143
13025,3,Temperate,22,31,0.7096774193548387
13025,4,Temperate,30,30,1
13025,5,Temperate,16,31,0.5161290322580645
13025,6,Warm,30,30,1
13025,7,Warm,31,31,1
13025,8,Warm,31,31,1
13025,9,Warm,29,30,0.9666666666666667
13025,10,Temperate,31,31,1
13025,11,Cold,18,30,0.6
13025,12,Cold,31,31,1
13027,1,Cold,31,31,1
13027,2,Cold,26,28,0.9285714285714286
13027,3,Temperate,21,31,0.6774193548387096
13027,4,Temperate,30,30,1
13027,5,Warm,17,31,0.5483870967741935
13027,6,Warm,30,30,1
13027,7,Warm,31,31,1
13027,8,Warm,31,31,1
13027,9,Warm,28,30,0.9333333333333333
13027,10,Temperate,30,31,0.967741935483871
13027,11,Cold,18,30,0.6
13027,12,Cold,31,31,1
13029,1,Cold,31,31,1
13029,2,Cold,27,28,0.9642857142857143
13029,3,Temperate,18,31,0.5806451612903226
13029,4,Temperate,30,30,1
13029,5,Temperate,16,31,0.5161290322580645
13029,6,Warm,30,30,1
13029,7,Warm,31,31,1
13029,8,Warm,31,31,1
13029,9,Warm,29,30,0.9666666666666667
13029,10,Temperate,31,31,1
13029,11,Cold,18,30,0.6
13029,12,Cold,31,31,1
13031,1,Cold,31,31,1
13031,2,Cold,27,28,0.9642857142857143
13031,3,Temperate,21,31,0.6774193548387096
13031,4,Temperate,30,30,1
13031,5,Warm,16,31,0.5161290322580645
13031,6,Warm,30,30,1
13031,7,Warm,31,31,1
13031,8,Warm,31,31,1
13031,9,Warm,29,30,0.9666666666666667
13031,10,Temperate,31,31,1
13031,11,Cold,18,30,0.6
13031,12,Cold,31,31,1
13033,1,Cold,31,31,1
13033,2,Cold,28,28,1
13033,3,Temperate,19,31,0.6129032258064516
13033,4,Temperate,30,30,1
13033,5,Warm,16,31,0.5161290322580645
13033,6,Warm,30,30,1
13033,7,Warm,31,31,1
13033,8,Warm,31,31,1
13033,9,Warm,28,30,0.9333333333333333
13033,10,Temperate,31,31,1
13033,11,Cold,19,30,0.6333333333333333
13033,12,Cold,31,31,1
13035,1,Cold,31,31,1
13035,2,Cold,28,28,1
13035,3,Temperate,22,31,0.7096774193548387
13035,4,Temperate,30,30,1
13035,5,Warm,19,31,0.6129032258064516
13035,6,Warm,30,30,1
13035,7,Warm,31,31,1
13035,8,Warm,31,31,1
13035,9,Warm,28,30,0.9333333333333333
13035,10,Temperate,31,31,1
13035,11,Cold,18,30,0.6
13035,12,Cold,31,31,1
13037,1,Cold,31,31,1
13037,2,Cold,27,28,0.9642857142857143
13037,3,Temperate,22,31,0.7096774193548387
13037,4,Temperate,30,30,1
13037,5,Warm,19,31,0.6129032258064516
13037,6,Warm,30,30,1
13037,7,Warm,31,31,1
13037,8,Warm,31,31,1
13037,9,Warm,29,30,0.9666666666666667
13037,10,Temperate,30,31,0.967741935483871
13037,11,Cold,18,30,0.6
13037,12,Cold,31,31,1
13039,1,Cold,31,31,1
13039,2,Cold,27,28,0.9642857142857143
13039,3,Temperate,18,31,0.5806451612903226
13039,4,Temperate,30,30,1
13039,5,Temperate,16,31,0.5161290322580645
13039,6,Warm,30,30,1
13039,7,Warm,31,31,1
13039,8,Warm,31,31,1
13039,9,Warm,29,30,0.9666666666666667
13039,10,Temperate,31,31,1
13039,11,Cold,17,30,0.5666666666666667
13039,12,Cold,31,31,1
13043,1,Cold,31,31,1
13043,2,Cold,27,28,0.9642857142857143
13043,3,Temperate,21,31,0.6774193548387096
13043,4,Temperate,30,30,1
13043,5,Warm,16,31,0.5161290322580645
13043,6,Warm,30,30,1
13043,7,Warm,31,31,1
13043,8,Warm,31,31,1
13043,9,Warm,28,30,0.9333333333333333
13043,10,Temperate,31,31,1
13043,11,Cold,18,30,0.6
13043,12,Cold,31,31,1
13045,1,Cold,31,31,1
13045,2,Cold,28,28,1
13045,3,Temperate,23,31,0.7419354838709677
13045,4,Temperate,30,30,1
13045,5,Warm,17,31,0.5483870967741935
13045,6,Warm,30,30,1
13045,7,Warm,31,31,1
13045,8,Warm,31,31,1
13045,9,Warm,28,30,0.9333333333333333
13045,10,Temperate,30,31,0.967741935483871
13045,11,Cold,19,30,0.6333333333333333
13045,12,Cold,31,31,1
13047,1,Cold,31,31,1
13047,2,Cold,28,28,1
13047,3,Temperate,23,31,0.7419354838709677
13047,4,Temperate,30,30,1
13047,5,Warm,18,31,0.5806451612903226
13047,6,Warm,30,30,1
13047,7,Warm,31,31,1
13047,8,Warm,31,31,1
13047,9,Warm,28,30,0.9333333333333333
13047,10,Temperate,29,31,0.9354838709677419
13047,11,Cold,19,30,0.6333333333333333
13047,12,Cold,31,31,1
13049,1,Cold,31,31,1
13049,2,Cold,27,28,0.9642857142857143
13049,3,Temperate,20,31,0.6451612903225806
13049,4,Temperate,30,30,1
13049,5,Warm,16,31,0.5161290322580645
13049,6,Warm,30,30,1
13049,7,Warm,31,31,1
13049,8,Warm,31,31,1
13049,9,Warm,29,30,0.9666666666666667
13049,10,Temperate,31,31,1
13049,11,Cold,18,30,0.6
13049,12,Cold,31,31,1
13051,1,Cold,31,31,1
13051,2,Cold,27,28,0.9642857142857143
13051,3,Cold,16,31,0.5161290322580645
13051,4,Temperate,30,30,1
13051,5,Temperate,16,31,0.5161290322580645
13051,6,Warm,30,30,1
13051,7,Warm,31,31,1
13051,8,Warm,31,31,1
13051,9,Warm,29,30,0.9666666666666667
13051,10,Temperate,31,31,1
13051,11,Cold,18,30,0.6
13051,12,Cold,31,31,1
13053,1,Cold,31,31,1
13053,2,Cold,27,28,0.9642857142857143
13053,3,Temperate,22,31,0.7096774193548387
13053,4,Temperate,30,30,1
13053,5,Warm,19,31,0.6129032258064516
13053,6,Warm,30,30,1
13053,7,Warm,31,31,1
13053,8,Warm,31,31,1
13053,9,Warm,28,30,0.9333333333333333
13053,10,Temperate,31,31,1
13053,11,Cold,18,30,0.6
13053,12,Cold,31,31,1
13055,1,Cold,31,31,1
13055,2,Cold,28,28,1
13055,3,Temperate,22,31,0.7096774193548387
13055,4,Temperate,30,30,1
13055,5,Warm,16,31,0.5161290322580645
13055,6,Warm,30,30,1
13055,7,Warm,31,31,1
13055,8,Warm,31,31,1
13055,9,Warm,26,30,0.8666666666666667
13055,10,Temperate,30,31,0.967741935483871
13055,11,Cold,19,30,0.6333333333333333
13055,12,Cold,31,31,1
13057,1,Cold,31,31,1
13057,2,Cold,28,28,1
13057,3,Temperate,23,31,0.7419354838709677
13057,4,Temperate,30,30,1
13057,5,Warm,20,31,0.6451612903225806
13057,6,Warm,30,30,1
13057,7,Warm,31,31,1
13057,8,Warm,31,31,1
13057,9,Warm,28,30,0.9333333333333333
13057,10,Temperate,29,31,0.9354838709677419
13057,11,Cold,19,30,0.6333333333333333
13057,12,Cold,31,31,1
13059,1,Cold,31,31,1
13059,2,Cold,28,28,1
13059,3,Temperate,22,31,0.7096774193548387
13059,4,Temperate,30,30,1
13059,5,Warm,20,31,0.6451612903225806
13059,6,Warm,30,30,1
13059,7,Warm,31,31,1
13059,8,Warm,31,31,1
13059,9,Warm,28,30,0.9333333333333333
13059,10,Temperate,29,31,0.9354838709677419
13059,11,Cold,19,30,0.6333333333333333
13059,12,Cold,31,31,1
13061,1,Cold,31,31,1
13061,2,Cold,27,28,0.9642857142857143
13061,3,Temperate,22,31,0.7096774193548387
13061,4,Temperate,30,30,1
13061,5,Warm,22,31,0.7096774193548387
13061,6,Warm,30,30,1
13061,7,Warm,31,31,1
13061,8,Warm,31,31,1
13061,9,Warm,29,30,0.9666666666666667
13061,10,Temperate,30,31,0.967741935483871
13061,11,Cold,18,30,0.6
13061,12,Cold,31,31,1
13063,1,Cold,31,31,1
13063,2,Cold,28,28,1
13063,3,Temperate,23,31,0.7419354838709677
13063,4,Temperate,30,30,1
13063,5,Warm,19,31,0.6129032258064516
13063,6,Warm,30,30,1
13063,7,Warm,31,31,1
13063,8,Warm,31,31,1
13063,9,Warm,28,30,0.9333333333333333
13063,10,Temperate,30,31,0.967741935483871
13063,11,Cold,19,30,0.6333333333333333
13063,12,Cold,31,31,1
13065,1,Cold,31,31,1
13065,2,Cold,27,28,0.9642857142857143
13065,3,Temperate,22,31,0.7096774193548387
13065,4,Temperate,30,30,1
13065,5,Warm,16,31,0.5161290322580645
13065,6,Warm,30,30,1
13065,7,Warm,31,31,1
13065,8,Warm,31,31,1
13065,9,Warm,28,30,0.9333333333333333
13065,10,Temperate,31,31,1
13065,11,Cold,18,30,0.6
13065,12,Cold,31,31,1
13067,1,Cold,31,31,1
13067,2,Cold,28,28,1
13067,3,Temperate,23,31,0.7419354838709677
13067,4,Temperate,30,30,1
13067,5,Warm,19,31,0.6129032258064516
13067,6,Warm,30,30,1
13067,7,Warm,31,31,1
13067,8,Warm,31,31,1
13067,9,Warm,28,30,0.9333333333333333
13067,10,Temperate,29,31,0.9354838709677419
13067,11,Cold,19,30,0.6333333333333333
13067,12,Cold,31,31,1
13069,1,Cold,31,31,1
13069,2,Cold,26,28,0.9285714285714286
13069,3,Temperate,22,31,0.7096774193548387
13069,4,Temperate,30,30,1
13069,5,Warm,16,31,0.5161290322580645
13069,6,Warm,30,30,1
13069,7,Warm,31,31,1
13069,8,Warm,31,31,1
13069,9,Warm,28,30,0.9333333333333333
13069,10,Temperate,31,31,1
13069,11,Cold,18,30,0.6
13069,12,Cold,31,31,1
13071,1,Cold,31,31,1
13071,2,Cold,26,28,0.9285714285714286
13071,3,Temperate,22,31,0.7096774193548387
13071,4,Temperate,30,30,1
13071,5,Warm,17,31,0.5483870967741935
13071,6,Warm,30,30,1
13071,7,Warm,31,31,1
13071,8,Warm,31,31,1
13071,9,Warm,28,30,0.9333333333333333
13071,10,Temperate,30,31,0.967741935483871
13071,11,Cold,18,30,0.6
13071,12,Cold,31,31,1
13073,1,Cold,31,31,1
13073,2,Cold,28,28,1
